cycle,state_code,chamber,district,regular_primary_status,unresolved_ballot_categories,future_ballot_categories,minor_party_universe_status,special_election_status
2026,IN,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,IN,House,09,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KS,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KS,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KS,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KS,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KY,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KY,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KY,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KY,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KY,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,KY,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,LA,House,01,future_scheduled,,all-party,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,LA,House,02,future_scheduled,,all-party,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,LA,House,03,future_scheduled,,all-party,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,LA,House,04,future_scheduled,,all-party,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,LA,House,05,future_scheduled,,all-party,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,LA,House,06,future_scheduled,,all-party,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MA,House,09,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MD,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,ME,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,ME,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,06,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,07,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,08,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,09,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,10,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,11,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,12,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MI,House,13,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MN,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,01,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,03,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,04,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,05,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,06,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,07,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MO,House,08,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MP,House,00,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MS,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MS,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MS,House,03,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MS,House,04,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MT,House,01,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,MT,House,02,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,NC,House,01,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,NC,House,02,unresolved,Democratic | Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,NC,House,03,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,NC,House,04,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,NC,House,05,tracked_party_contests_resolved,,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,NC,House,06,unresolved,Republican,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
2026,NC,House,07,unresolved,Democratic,,requires_state_election_specific_review,tracked_separately_not_implied_by_regular_seat
