statement_key,race_id,candidate_name,election_date,party,role,evidence_status,topic,subtopic,stance,quote,source_url,source_type,published_date,locator,direct_opponent_name,notes
96f30411ad3467d3a0b4a6df,race-85b2e006fa2ae5e8a85f,Josie Raymond,2022-05-17,Democratic,opponent,source_unavailable,,,,,,,,,,"Search log (2026-08-13): Searched exact-name and 2022 Kentucky House District 41 Democratic-primary queries; reviewed Ballotpedia (no completed Candidate Connection response), likely campaign-site/archive leads, campaign social/video, questionnaires, interviews, forums, and local coverage through May 17. No accessible primary-period first-party exact policy quotation was verified; election metadata, endorsements, paraphrases, and later-cycle material were excluded."
7fdb62d5e4064259409edac3,race-66bb8f9e8a232cb583d0,Aletha Fields,2020-06-23,Democratic,opponent,source_unavailable,,,,,,,,,,"Search log (2026-08-13): Searched exact-name and 2020 Louisville Metro Council District 4 queries; reviewed Ballotpedia (no completed Candidate Connection response), likely campaign-site/archive leads, campaign social/video, questionnaires, interviews, forums, and local coverage through June 23. No accessible primary-period first-party exact policy quotation was verified; election metadata, endorsements, paraphrases, and later-cycle material were excluded."
5eb473bb291d47abdba6b2e4,race-5e5b97772655d92ca963,Tulsi Gabbard,2020-06-23,Democratic,opponent,verified,foreign_policy,war,oppose,"As president, I will lead this country to bring about a bold change in our foreign policy that bends the arc of history away from war and towards peace.",https://www.tulsi2020.com/issues/war-waste,campaign_page,,Campaign issue page: War & Waste,,Exact candidate words from a primary-period first-party campaign source or unedited candidate response.
5eb473bb291d47abdba6b2e4,race-5e5b97772655d92ca963,Tulsi Gabbard,2020-06-23,Democratic,opponent,verified,climate_energy,fossil_fuels,oppose,"Long before there was ever a Green New Deal, I introduced the most ambitious climate change legislation ever in Congress called the Off Fossil Fuels Act.",https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,debate_transcript,2019-07-31,Climate exchange,Bernie Sanders,Exact candidate words in a primary-period debate transcript.
5eb473bb291d47abdba6b2e4,race-5e5b97772655d92ca963,Tulsi Gabbard,2020-06-23,Democratic,opponent,verified,immigration,border_policy,mixed,This is about leadership and understanding that we can and should have both secure borders as well as humane immigration policies.,https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,debate_transcript,2019-07-31,Immigration exchange,Bernie Sanders,Exact candidate words in a primary-period debate transcript.
5eb473bb291d47abdba6b2e4,race-5e5b97772655d92ca963,Tulsi Gabbard,2020-06-23,Democratic,opponent,verified,immigration,asylum,support,"We will have to stop separating children from their parents, make it so that it’s easier for people to seek asylum in this country.",https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,debate_transcript,2019-07-31,Immigration exchange,Bernie Sanders,Exact candidate words in a primary-period debate transcript.
bebb0e6a4b71f53b389f77a5,race-5e5b97772655d92ca963,Amy Klobuchar,2020-06-23,Democratic,opponent,verified,healthcare,public_health,support,"Amy was the first presidential candidate to introduce a comprehensive mental health and addiction plan, paid for in part by taxing the drug manufacturers that created the opioid epidemic in the first place.",https://www.democracyinaction.us/2020/lit20p/klobbroch.html,campaign_literature,,"Archived campaign brochure, mental-health section",,Exact primary-period candidate/campaign words.
f5170229c576cd6a1a10e55b,race-5e5b97772655d92ca963,Deval Patrick,2020-06-23,Democratic,opponent,verified,healthcare,public_option,support,"The agenda proposes building on the Affordable Care Act with a public option to ensure access to universal, affordable health care coverage and strengthening coverage for mental health and addiction services.",https://www.presidency.ucsb.edu/documents/patrick-campaign-press-release-deval-patrick-unveils-reform-agenda,official_campaign_release,2020-01-29,Reform Agenda release,,
fa93e8ad5165ebc1f6fa541a,race-cd9ce8e2fbf078eb5eca,Rob Chatlos,2018-05-08,Democratic,opponent,source_unavailable,,,,,,,,,,"Search log (2026-08-13): Searched exact-name and 2018 Indiana 9th Congressional District Democratic-primary queries; reviewed Ballotpedia (no completed Candidate Connection response), campaign social/video, questionnaires, interviews/forums, and local coverage through May 8. An Internet Archive CDX search found no 2017-2018 captures for the likely chatlosforcongress.com campaign domain. No accessible primary-period first-party exact policy quotation was verified."
95b8334abdf8f6248adeb285,race-5e5b97772655d92ca963,Uncommitted,2020-06-23,Democratic,opponent,source_unavailable,,,,,,,,,,"Search log (2026-08-13): 'Uncommitted' is a ballot choice rather than a candidate or campaign capable of making a first-party statement. Candidate-site, questionnaire, campaign social/video, interview/forum, and exact-name/race searches therefore could not yield candidate-authored words; no qualifying source exists for this key."
835927aca7a7f6c61542c08e,race-5e5b97772655d92ca963,Andrew Yang,2020-06-23,Democratic,opponent,verified,tax_budget,public_spending,support,"Andrew would implement the Freedom Dividend, a universal basic income of $1,000/month, $12,000 a year, for every American adult over the age of 18.",https://2020.yang2020.com/policies/the-freedom-dividend/,official_campaign_page,,Freedom Dividend policy,,
835927aca7a7f6c61542c08e,race-5e5b97772655d92ca963,Andrew Yang,2020-06-23,Democratic,opponent,verified,economic_ownership,economic_planning,support,"If you’ve heard anything about me and my campaign, you’ve heard that someone is running for president who wants to give every American $1,000 a month.",https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,debate_transcript,2019-07-31,Opening statement,Bernie Sanders,Exact candidate words in a primary-period debate transcript.
835927aca7a7f6c61542c08e,race-5e5b97772655d92ca963,Andrew Yang,2020-06-23,Democratic,opponent,verified,labor,job_guarantee,support,"We already automated away millions of manufacturing jobs, and chances are your job can be next.",https://www.nbcnews.com/politics/2020-election/democratic-debate-transcript-july-31-2019-n1038016,debate_transcript,2019-07-31,Opening statement,Bernie Sanders,Exact candidate words in a primary-period debate transcript.
ea9d37742d339af10c631fc9,race-cd9ce8e2fbf078eb5eca,Liz Watson,2018-05-08,Democratic,opponent,verified,healthcare,single_payer,support,"1) Medicare for All
2) Better Wages

 3) Infrastructure Spending",https://ballotpedia.org/Liz_Watson,candidate_questionnaire,2018-04-09,"Candidate survey: 'What would be your top three priorities, if elected?'",,"Exact candidate response reproduced verbatim in Ballotpedia's primary-period candidate survey; survey completed April 9, 2018."
ea9d37742d339af10c631fc9,race-cd9ce8e2fbf078eb5eca,Liz Watson,2018-05-08,Democratic,opponent,verified,labor,wages,support,"I worked as Labor Policy Director for the Democrats in the House, and there I worked on issues related to wages and protecting working people. I led the development of the $15 minimum wage bill and wrote the Schedules That Work act. I brought a Working Families Agenda to the U.S. Congress. If elected, I want to continue to make sure workers are protected.",https://ballotpedia.org/Liz_Watson,candidate_questionnaire,2018-04-09,Candidate survey: 'What areas of public policy are you personally passionate about? Why?',,"Exact candidate response reproduced verbatim in Ballotpedia's primary-period candidate survey; survey completed April 9, 2018."
ea9d37742d339af10c631fc9,race-cd9ce8e2fbf078eb5eca,Liz Watson,2018-05-08,Democratic,opponent,verified,democracy,electoral_reform,support,"We need independent redistricting that is bi-partisan. It is vital that voters pick their representatives, not the other way around.",https://ballotpedia.org/Liz_Watson,candidate_questionnaire,2018-04-09,Candidate survey: 'What process do you favor for redistricting?',,"Exact candidate response reproduced verbatim in Ballotpedia's primary-period candidate survey; survey completed April 9, 2018."
0d0462d5b3ec40eb7592b3ae,race-5e5b97772655d92ca963,Tom Steyer,2020-06-23,Democratic,opponent,verified,climate_energy,fossil_fuels,support,This is still a fossil-fuel-driven economy. We need to make a change.,https://www.cbsnews.com/news/tom-steyer-talks-climate-change-and-foreign-policy-on-tour-of-iowa/,candidate_interview,2020-01-04,CBS News campaign-bus interview,,
1e69d9aa63427206a2c0f3cc,race-cd9ce8e2fbf078eb5eca,Dan Canon,2018-05-08,Democratic,endorsed,verified,healthcare,single_payer,support,Establish healthcare as a human right and get America on the road to a single-payer system.,https://ballotpedia.org/Daniel_Canon,candidate_questionnaire,2018-04-06,"Candidate survey: 'What would be your top three priorities, if elected?'",,"Exact candidate response reproduced verbatim in Ballotpedia's primary-period candidate survey; survey completed April 6, 2018."
1e69d9aa63427206a2c0f3cc,race-cd9ce8e2fbf078eb5eca,Dan Canon,2018-05-08,Democratic,endorsed,verified,labor,job_guarantee,support,Establish a federal guaranteed jobs program.,https://ballotpedia.org/Daniel_Canon,candidate_questionnaire,2018-04-06,"Candidate survey: 'What would be your top three priorities, if elected?'",,"Exact candidate response reproduced verbatim in Ballotpedia's primary-period candidate survey; survey completed April 6, 2018."
1e69d9aa63427206a2c0f3cc,race-cd9ce8e2fbf078eb5eca,Dan Canon,2018-05-08,Democratic,endorsed,verified,democracy,campaign_finance,support,"A lot of them, but primarily healthcare, the wealth gap, criminal justice, and campaign finance reform, all of which are closely connected.",https://ballotpedia.org/Daniel_Canon,candidate_questionnaire,2018-04-06,Candidate survey: 'What areas of public policy are you personally passionate about? Why?',,"Exact candidate response reproduced verbatim in Ballotpedia's primary-period candidate survey; survey completed April 6, 2018."
