race_id,candidate_name,election_date,party,role,evidence_status
race-e17ce052c9a9edfe68f6,Richard Gottfried,2018-06-26,Democratic,opponent,verified
race-e17ce052c9a9edfe68f6,Ron Colbert,2018-06-26,Democratic,opponent,verified
race-e17ce052c9a9edfe68f6,Rosemary O. Arkoian,2018-06-26,Democratic,opponent,source_unavailable
race-e17ce052c9a9edfe68f6,Rosemary O. Arkoian,2018-06-26,Democratic,opponent,verified
race-e17ce052c9a9edfe68f6,Seth Grimes,2018-06-26,Democratic,opponent,verified
race-e17ce052c9a9edfe68f6,Shruti Bhatnagar,2018-06-26,Democratic,opponent,verified
race-e17ce052c9a9edfe68f6,Steve Solomon,2018-06-26,Democratic,opponent,verified
race-e17ce052c9a9edfe68f6,"Tom R. Falcinelli, Jr.",2018-06-26,Democratic,opponent,verified
race-e17ce052c9a9edfe68f6,Will Jawando,2018-06-26,Democratic,opponent,verified
race-e187caea2168121e2e21,Bill Kinne,2026-06-23,Democratic,opponent,source_unavailable
race-e187caea2168121e2e21,Jo Bennett,2026-06-23,Democratic,endorsed,verified
race-e234f502113bda9a4ca7,Elizabeth Crowley,2022-08-23,Democratic,opponent,verified
race-e234f502113bda9a4ca7,Michael Corbett,2022-08-23,Democratic,opponent,verified
race-e25b4a06c884a6586b71,Alexa Avilés,2021-06-22,Democratic,endorsed,verified
race-e25b4a06c884a6586b71,Jacqui Painter,2021-06-22,Democratic,opponent,verified
race-e291edf93c516f46f9d3,Ambria Taylor,2023-02-28,Nonpartisan,endorsed,verified
race-e291edf93c516f46f9d3,Anthony “Tony” Ciaravino,2023-02-28,Nonpartisan,opponent,verified
race-e291edf93c516f46f9d3,Nicole Lee,2023-02-28,Nonpartisan,opponent,verified
race-e2986338c907db53279e,Gregory R. Benjamin,2020-06-02,Democratic,opponent,source_unavailable
race-e2986338c907db53279e,James R. Roebuck,2020-06-02,Democratic,opponent,source_unavailable
race-e2b6f8d54db828efc7e2,Dean Phillips,2024-05-14,Democratic,opponent,verified
race-e2b6f8d54db828efc7e2,Joe Biden,2024-05-14,Democratic,opponent,verified
race-e2b6f8d54db828efc7e2,Marianne Williamson,2024-05-14,Democratic,opponent,verified
race-e2b6f8d54db828efc7e2,Uncommitted,2024-05-14,Democratic,endorsed,verified
race-e311906b4ccb39c194bc,Aprile Hearn,2026-05-19,Democratic,endorsed,source_unavailable
race-e311906b4ccb39c194bc,Betty Bailey,2026-05-19,Democratic,opponent,source_unavailable
race-e311906b4ccb39c194bc,Dave Duncan,2026-05-19,Democratic,opponent,source_unavailable
race-e311906b4ccb39c194bc,Donna Purvis,2026-05-19,Democratic,opponent,source_unavailable
race-e311906b4ccb39c194bc,Ray Barker,2026-05-19,Democratic,opponent,source_unavailable
race-e311906b4ccb39c194bc,Wallace Garner,2026-05-19,Democratic,opponent,source_unavailable
race-e380dcac34b2bd829dd4,Amy Rondel,2026-08-04,Democratic,endorsed,verified
race-e380dcac34b2bd829dd4,Patrick A. McLean,2026-08-04,Democratic,opponent,verified
race-e3c15129647db8f661a4,Devora “Dev” Davis,2020-03-03,Nonpartisan,opponent,verified
race-e3c15129647db8f661a4,Jake Tonkel,2020-03-03,Nonpartisan,endorsed,verified
race-e3c15129647db8f661a4,Marshall Woodmansee,2020-03-03,Nonpartisan,opponent,verified
race-e3c15129647db8f661a4,Ruben Navarro,2020-03-03,Nonpartisan,opponent,verified
race-e4f88f1286d62b12a1ab,Betsy Monroe,2018-05-15,Democratic,opponent,source_unavailable
race-e4f88f1286d62b12a1ab,Betsy Monroe,2018-05-15,Democratic,opponent,verified
race-e4f88f1286d62b12a1ab,Jacob Pavlecic,2018-05-15,Democratic,opponent,source_unavailable
race-e4f88f1286d62b12a1ab,Jacob Pavlecic,2018-05-15,Democratic,opponent,verified
race-e4f88f1286d62b12a1ab,Kareem Kandil,2018-05-15,Democratic,endorsed,verified
race-e587bbefb97c581e910a,Charlene D. Strong,2017-08-01,Nonpartisan,opponent,verified
race-e587bbefb97c581e910a,Hisam Goueli,2017-08-01,Nonpartisan,opponent,verified
race-e587bbefb97c581e910a,Jon Grant,2017-08-01,Nonpartisan,endorsed,verified
race-e587bbefb97c581e910a,Mac McGregor,2017-08-01,Nonpartisan,opponent,verified
race-e587bbefb97c581e910a,Rudy Pantoja,2017-08-01,Nonpartisan,opponent,verified
race-e587bbefb97c581e910a,Sara E. Nelson,2017-08-01,Nonpartisan,opponent,verified
race-e587bbefb97c581e910a,Sheley Secrest,2017-08-01,Nonpartisan,opponent,verified
race-e587bbefb97c581e910a,Teresa Mosqueda,2017-08-01,Nonpartisan,opponent,verified
race-e6494c2530d8a2c89afa,Andrew Brown,2022-08-09,Democratic,opponent,source_unavailable
race-e6494c2530d8a2c89afa,Dawn Ellis,2022-08-09,Democratic,opponent,source_unavailable
race-e6494c2530d8a2c89afa,Erhard Mahnke,2022-08-09,Democratic,opponent,source_unavailable
race-e6494c2530d8a2c89afa,Martine Larocque Gulick,2022-08-09,Democratic,opponent,source_unavailable
race-e6494c2530d8a2c89afa,Phil Baruth,2022-08-09,Democratic,opponent,source_unavailable
race-e6494c2530d8a2c89afa,Tanya Vyhovsky,2022-08-09,Democratic,endorsed,source_unavailable
race-e86fd589efa245645b1e,C. William Frick,2018-06-26,Democratic,opponent,verified
race-e86fd589efa245645b1e,David Blair,2018-06-26,Democratic,opponent,verified
race-e86fd589efa245645b1e,George L. Leventhal,2018-06-26,Democratic,opponent,verified
race-e86fd589efa245645b1e,Marc B. Elrich,2018-06-26,Democratic,endorsed,verified
race-e86fd589efa245645b1e,Roger Berliner,2018-06-26,Democratic,opponent,verified
race-e86fd589efa245645b1e,Rose G. Krasnow,2018-06-26,Democratic,opponent,verified
race-e87a600880ee817b68f9,Agatha Bacelar,2020-03-03,Democratic,opponent,source_unavailable
race-e87a600880ee817b68f9,Agatha Bacelar,2020-03-03,Democratic,opponent,verified
race-e87a600880ee817b68f9,Deanna Lorraine,2020-03-03,Republican,opponent,source_unavailable
race-e87a600880ee817b68f9,John Dennis,2020-03-03,Republican,opponent,source_unavailable
race-e87a600880ee817b68f9,Nancy Pelosi,2020-03-03,Democratic,opponent,source_unavailable
race-e87a600880ee817b68f9,Shahid Buttar,2020-03-03,Democratic,endorsed,source_unavailable
race-e87a600880ee817b68f9,Tom Gallagher,2020-03-03,Democratic,opponent,source_unavailable
race-e87b28f84c6a49987afa,Dina Nina Martinez-Rutherford,2026-08-11,Democratic,opponent,source_unavailable
race-e87b28f84c6a49987afa,Isaia Ben-Ami,2026-08-11,Democratic,opponent,source_unavailable
race-e87b28f84c6a49987afa,Juliana Bennett,2026-08-11,Democratic,endorsed,source_unavailable
race-e87b28f84c6a49987afa,Tony Castañeda,2026-08-11,Democratic,opponent,source_unavailable
race-e87b28f84c6a49987afa,Zoe Sullivan,2026-08-11,Democratic,opponent,source_unavailable
race-e8ab7964ed1c0352d699,Alexandria Ocasio-Cortez,2018-06-26,Democratic,endorsed,verified
race-e8ab7964ed1c0352d699,Joseph Crowley,2018-06-26,Democratic,opponent,verified
race-e8d8bf3d5cbd3d734a6f,Daniel Ulysses Lockwood,2020-03-03,Democratic,endorsed,source_unavailable
race-e8d8bf3d5cbd3d734a6f,David E. Price,2020-03-03,Democratic,opponent,source_unavailable
race-e8e05c727cae155eb824,"James F. Wade, Sr.",2026-06-23,Democratic,opponent,verified
race-e8e05c727cae155eb824,Mckayla Wilkes,2026-06-23,Democratic,endorsed,source_unavailable
race-e998c1da8d59c9a7b9df,Corey O’Connor,2023-05-16,Democratic,opponent,verified
race-e998c1da8d59c9a7b9df,Darwin Leuba,2023-05-16,Democratic,endorsed,verified
race-ea4b493abc12bd83e1d8,Ben McAdams,2026-03-17,Democratic,endorsed,verified
race-ea5afd75c9af396451a4,Amy J. Klobuchar,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Andrew Yang,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Bernard Sanders,2020-03-03,Democratic,endorsed,verified
race-ea5afd75c9af396451a4,Cory A. Booker,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Deval Patrick,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Elizabeth Warren,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,"Joseph Robinette Biden, Jr",2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Juli Castro,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Marianne D. Williamson,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Michael F. Bennet,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Michael R. Bloomberg,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Peter M. P. Buttigieg,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Thomas Steyer,2020-03-03,Democratic,opponent,verified
race-ea5afd75c9af396451a4,Tulsi Gabbard,2020-03-03,Democratic,opponent,verified
race-ea84c90b785e35a083cc,Abdul-Razak Osmanu,2023-09-12,Democratic,endorsed,source_unavailable
race-ea84c90b785e35a083cc,Delroy Crawford,2023-09-12,Democratic,opponent,source_unavailable
race-eaa79aedeab5e04f8046,Charles W. Miller,2020-06-23,Democratic,opponent,source_unavailable
race-eaa79aedeab5e04f8046,Ramona Jade Thomas,2020-06-23,Democratic,endorsed,source_unavailable
race-eb3f0f10b223fdebdf9e,Noah Nordstrom,2024-08-01,Democratic,unopposed,source_unavailable
race-eb6f8cc31fad826aab63,Carolyn D Hoffman,2023-06-27,Democratic,endorsed,source_unavailable
race-eb6f8cc31fad826aab63,Nadja Justice,2023-06-27,Democratic,opponent,source_unavailable
race-ecc2987534fdb6d1d696,Delroy Crawford,2025-09-09,Democratic,opponent,source_unavailable
race-ecc2987534fdb6d1d696,Douglas J Foley,2025-09-09,Democratic,opponent,source_unavailable
race-ecc2987534fdb6d1d696,Katie Kiely,2025-09-09,Democratic,opponent,source_unavailable
race-ecc2987534fdb6d1d696,Marion Regina Mullings,2025-09-09,Democratic,opponent,source_unavailable
race-ecc2987534fdb6d1d696,Maurine Crouch,2025-09-09,Democratic,endorsed,source_unavailable
race-ecc2987534fdb6d1d696,Tasha Hunt,2025-09-09,Democratic,opponent,source_unavailable
race-ed78b96c6f3c0fcafb06,Anna Callahan,2020-09-01,Democratic,endorsed,source_unavailable
race-ed78b96c6f3c0fcafb06,Christine P. Barber,2020-09-01,Democratic,opponent,source_unavailable
race-eda1655ed77072d54e26,Alana Sivin,2022-06-28,Democratic,opponent,verified
race-eda1655ed77072d54e26,Denny Salas,2022-06-28,Democratic,opponent,verified
race-eda1655ed77072d54e26,Grace Lee,2022-06-28,Democratic,opponent,verified
race-eda1655ed77072d54e26,Illapa Sairitupac,2022-06-28,Democratic,endorsed,verified
race-ee8aea83e59eacdd064a,Rick Jennings,2018-06-05,Nonpartisan,opponent,source_unavailable
race-ee8aea83e59eacdd064a,Rick Jennings,2018-06-05,Nonpartisan,opponent,verified
race-ee8aea83e59eacdd064a,Tristan Brown,2018-06-05,Nonpartisan,endorsed,source_unavailable
race-ee8aea83e59eacdd064a,Victor Edinburgh,2018-06-05,Nonpartisan,opponent,source_unavailable
race-ef20ff0afae6a0db133a,Evan MacKay,2024-09-03,Democratic,endorsed,verified
race-ef20ff0afae6a0db133a,Marjorie C. Decker,2024-09-03,Democratic,opponent,source_unavailable
race-ef20ff0afae6a0db133a,Marjorie C. Decker,2024-09-03,Democratic,opponent,verified
race-ef838ba30a1ad20d4a10,Alex Tsimerman,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Bob Hasegawa,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Cary Moon,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Casey Carlisle,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Dave Kane,2017-08-01,,opponent,source_unavailable
race-ef838ba30a1ad20d4a10,Gary E. Brose,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Greg Hamilton,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Harley Lever,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,"James W. Norton, Jr.",2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Jason Roberts,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Jenny Durkan,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Jessyn Farrell,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Keith J. Whiteman,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Larry Oberto,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Lewis A. Jones,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Mary J. Martin,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Michael Harris,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Mike McGinn,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Nikkita Oliver,2017-08-01,,endorsed,verified
race-ef838ba30a1ad20d4a10,Thom Gunn,2017-08-01,,opponent,verified
race-ef838ba30a1ad20d4a10,Tiniell Cato,2017-08-01,,opponent,verified
race-efcab956da48210a967a,Erika Uyterhoeven,2022-09-06,Democratic,endorsed,source_unavailable
race-efcab956da48210a967a,Erika Uyterhoeven,2022-09-06,Democratic,endorsed,verified
race-efcab956da48210a967a,Jason Daniel Mackey,2022-09-06,Democratic,opponent,source_unavailable
race-f03a784ec551ce92bcff,Benjamin Jacob Weber,2023-09-12,Nonpartisan,opponent,source_unavailable
race-f03a784ec551ce92bcff,Kendra Rosalie Lara,2023-09-12,Nonpartisan,endorsed,source_unavailable
race-f03a784ec551ce92bcff,William A. King,2023-09-12,Nonpartisan,opponent,source_unavailable
race-f1956e4841f9053f1c5f,Andrew Hairston,2022-03-01,Democratic,endorsed,source_unavailable
race-f1956e4841f9053f1c5f,Yvonne Williams,2022-03-01,Democratic,opponent,source_unavailable
race-f1e0f94b57d24c62031b,Carlos Vilela,2026-05-19,Democratic,opponent,source_unavailable
race-f1e0f94b57d24c62031b,Gabriel Sanchez,2026-05-19,Democratic,endorsed,verified
race-f289969f5b8add9b1d6d,Joe Biden,2024-04-02,Democratic,opponent,verified
race-f289969f5b8add9b1d6d,Uninstructed Campaign,2024-04-02,Democratic,endorsed,verified
race-f2c9d92dc23853bec68c,Larry D. Lambert Jr.,2020-09-15,Democratic,endorsed,source_unavailable
race-f2c9d92dc23853bec68c,Ray Seigfried,2020-09-15,Democratic,opponent,source_unavailable
race-f3f07859937b7b7f9309,Adam Caperton,2020-06-23,Democratic,opponent,verified
race-f3f07859937b7b7f9309,Curtis Green,2020-06-23,Democratic,opponent,source_unavailable
race-f3f07859937b7b7f9309,Jecorey Arthur,2020-06-23,Democratic,opponent,source_unavailable
race-f3f07859937b7b7f9309,Nia Marshall,2020-06-23,Democratic,opponent,source_unavailable
race-f3f07859937b7b7f9309,Robert LeVertis Bell,2020-06-23,Democratic,endorsed,verified
race-f3f07859937b7b7f9309,Ron Bolton,2020-06-23,Democratic,opponent,source_unavailable
race-f478dbd185e25b18240c,Carmen Ramirez,2020-03-03,Nonpartisan,endorsed,source_unavailable
race-f478dbd185e25b18240c,Jeffrey Burum,2020-03-03,Nonpartisan,opponent,source_unavailable
race-f478dbd185e25b18240c,Jess Herrera,2020-03-03,Nonpartisan,opponent,source_unavailable
race-f478dbd185e25b18240c,Tim Flynn,2020-03-03,Nonpartisan,opponent,source_unavailable
race-f478dbd185e25b18240c,Veronica Robles-Solis,2020-03-03,Nonpartisan,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Andy Katz,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Ben Bartlett,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Buffy Wicks,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Cheryl Sudduth,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Dan Kalb,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Jovanka Beckles,2018-06-05,Democratic,endorsed,source_unavailable
race-f5d88d4b7c40170bed67,Judy Appel,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Owen Poindexter,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Pranav Jandhyala,2018-06-05,Republican,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Raquella Thaman,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Rochelle Pardue-Okimoto,2018-06-05,Democratic,opponent,source_unavailable
race-f5d88d4b7c40170bed67,Sergey Vikramsingh Piterman,2018-06-05,Democratic,opponent,source_unavailable
race-f616f2365354180cc1e6,Anthony H. Williams,2022-05-17,Democratic,opponent,source_unavailable
race-f616f2365354180cc1e6,Paul Prescod,2022-05-17,Democratic,endorsed,verified
race-f8472a6d24864b436bac,Jabari Brisport,2020-06-23,Democratic,endorsed,verified
race-f8472a6d24864b436bac,Jason Salmon,2020-06-23,Democratic,opponent,source_unavailable
race-f8472a6d24864b436bac,Tremaine S. Wright,2020-06-23,Democratic,opponent,source_unavailable
race-f8cfb1649c4840b162d0,Jim Nielsen,2018-06-05,Republican,opponent,source_unavailable
race-f8cfb1649c4840b162d0,Michael Worley,2018-06-05,Democratic,opponent,source_unavailable
race-f8cfb1649c4840b162d0,Phillip Kim,2018-06-05,Democratic,endorsed,source_unavailable
race-f8df4a4c16bc84f24420,Colter Carlisle,2026-06-02,Nonpartisan,opponent,verified
race-f8df4a4c16bc84f24420,Dylan Kendall,2026-06-02,Nonpartisan,opponent,verified
race-f8df4a4c16bc84f24420,Hugo Soto-Martínez,2026-06-02,Nonpartisan,endorsed,source_unavailable
race-f8df4a4c16bc84f24420,Rich Sarian,2026-06-02,Nonpartisan,opponent,source_unavailable
race-f9001a0ab4fcd5f648ae,Fatima Iqbal-Zubair,2022-06-07,Democratic,endorsed,verified
race-f9001a0ab4fcd5f648ae,Mike Anthony Gipson,2022-06-07,Democratic,opponent,source_unavailable
race-f96b28cfef78a6d2939c,Eunisses Hernandez,2022-06-07,Nonpartisan,endorsed,source_unavailable
race-f96b28cfef78a6d2939c,Eunisses Hernandez,2022-06-07,Nonpartisan,endorsed,verified
race-f96b28cfef78a6d2939c,"Gilbert ""Gil"" Cedillo",2022-06-07,Nonpartisan,opponent,source_unavailable
race-f9cc5d061b7cd79bea54,JP Lyninger,2024-05-21,Democratic,endorsed,source_unavailable
race-f9cc5d061b7cd79bea54,Kate Dittmeier Holm,2024-05-21,Democratic,opponent,source_unavailable
race-f9cc5d061b7cd79bea54,Phil Baker,2024-05-21,Democratic,opponent,source_unavailable
race-f9f7cf71f368ebb7198f,Cary M. Dresher,2021-06-22,Democratic,opponent,source_unavailable
race-f9f7cf71f368ebb7198f,Kiani Conley-Wilson,2021-06-22,Democratic,endorsed,source_unavailable
race-faedb9eae89753fe8246,Gregory Benjamin,2020-06-02,Democratic,opponent,source_unavailable
race-faedb9eae89753fe8246,James Roebuck Jr.,2020-06-02,Democratic,opponent,source_unavailable
race-faedb9eae89753fe8246,Karen Dunn,2020-06-02,Democratic,opponent,source_unavailable
race-faedb9eae89753fe8246,Rick Krajewski,2020-06-02,Democratic,endorsed,source_unavailable
race-fb0214cd885b74a0c037,Erik Dilan,2022-06-28,Democratic,opponent,source_unavailable
race-fb0214cd885b74a0c037,Samy Nemir Olivares,2022-06-28,Democratic,endorsed,source_unavailable
race-fb65bfde62e1421cbc4d,Bridgett Smith,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Carol Clark,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Demetrius McDowell Sr.,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Dennisha Rivers,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Dino Johnson,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Joseph Dahmer,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Joshua Alexander Crowder,2024-05-21,Democratic,endorsed,source_unavailable
race-fb65bfde62e1421cbc4d,Ken Herndon,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Mary Hall,2024-05-21,Democratic,opponent,source_unavailable
race-fb65bfde62e1421cbc4d,Stan Moore,2024-05-21,Democratic,opponent,source_unavailable
race-fb8880263e03b2c97832,Doyle Canning,2020-05-19,Democratic,endorsed,verified
race-fb8880263e03b2c97832,Peter DeFazio,2020-05-19,Democratic,opponent,verified
race-fc455554338c9836cfc0,Jabari Brisport,2026-06-23,Democratic,endorsed,verified
race-fc455554338c9836cfc0,Marlon Rice,2026-06-23,Democratic,opponent,verified
race-fcfe33f1e003a147ac5c,Jorge DeFendini,2023-06-27,Democratic,unopposed,source_unavailable
race-fd0900f47f5255e7a8c0,Dean Phillips,2024-03-05,Democratic,opponent,verified
race-fd0900f47f5255e7a8c0,Marianne Williamson,2024-03-05,Democratic,opponent,verified
race-fd225d3c460010b703ba,"Troy A. Carter, Sr.",2024-11-05,Democratic,opponent,source_unavailable
race-fd225d3c460010b703ba,"Troy A. Carter, Sr.",2024-11-05,Democratic,opponent,verified
race-fd729fa07c67d3881087,Julia Salazar,2018-09-13,Democratic,endorsed,verified
race-fd729fa07c67d3881087,Martin Malavé Dilan,2018-09-13,Democratic,opponent,source_unavailable
race-fd97e89a58d56d7d9494,Christa Tichy,2026-06-23,Democratic,opponent,source_unavailable
race-fd97e89a58d56d7d9494,Dana Eugene Gassaway,2026-06-23,Democratic,opponent,source_unavailable
